evaluation_phase,aggregation_mode,run_id,source,model_name,augmentation_profile,embed_dim,windowing_name,index_name,index_kind,regime_name,status,query_count,latency_ms_per_query,index_size_mb,build_seconds
baseline_historical,baseline_mean,cnn_baseline_embed128,notebook2,cnn,baseline,128,multi3_even,ivfpq_nprobe4,ivfpq,combined_moderate,ok,7716,0.008167530067375799,0.3335151672363281,0.14261976200032223
baseline_historical,baseline_mean,cnn_baseline_embed128,notebook2,cnn,baseline,128,multi3_even,ivfpq_nprobe4,ivfpq,multi_segment_same_track,ok,15432,0.007699385044039854,0.3335151672363281,0.14261976200032223
baseline_historical,baseline_mean,cnn_baseline_embed128,notebook2,cnn,baseline,128,multi3_even,ivfpq_nprobe4,ivfpq,realistic_hard,ok,7716,0.00801598172619628,0.3335151672363281,0.14261976200032223
baseline_historical,baseline_mean,cnn_baseline_embed128,notebook2,cnn,baseline,128,multi5_even,exact_ip,exact_ip,clean_current,ok,15432,0.12189363322965562,6.279339790344238,0.00876655899992329
baseline_historical,baseline_mean,cnn_baseline_embed128,notebook2,cnn,baseline,128,multi5_even,exact_ip,exact_ip,short_centered,ok,46296,0.12554990668739857,6.279339790344238,0.00876655899992329
baseline_historical,baseline_mean,cnn_baseline_embed128,notebook2,cnn,baseline,128,multi5_even,exact_ip,exact_ip,short_offcenter,ok,46296,0.12484546446775847,6.279339790344238,0.00876655899992329
baseline_historical,baseline_mean,cnn_baseline_embed128,notebook2,cnn,baseline,128,multi5_even,exact_ip,exact_ip,combined_moderate,ok,7716,0.12608198639189122,6.279339790344238,0.00876655899992329
baseline_historical,baseline_mean,cnn_baseline_embed128,notebook2,cnn,baseline,128,multi5_even,exact_ip,exact_ip,multi_segment_same_track,ok,15432,0.12145696144374528,6.279339790344238,0.00876655899992329
baseline_historical,baseline_mean,cnn_baseline_embed128,notebook2,cnn,baseline,128,multi5_even,exact_ip,exact_ip,realistic_hard,ok,7716,0.12069540331779495,6.279339790344238,0.00876655899992329
baseline_historical,baseline_mean,cnn_baseline_embed128,notebook2,cnn,baseline,128,multi5_even,ivfflat_nprobe1,ivfflat,clean_current,ok,15432,0.008740186301184975,6.4092817306518555,0.10628820700003416
baseline_historical,baseline_mean,cnn_baseline_embed128,notebook2,cnn,baseline,128,multi5_even,ivfflat_nprobe1,ivfflat,short_centered,ok,46296,0.00846494174442997,6.4092817306518555,0.10628820700003416
baseline_historical,baseline_mean,cnn_baseline_embed128,notebook2,cnn,baseline,128,multi5_even,ivfflat_nprobe1,ivfflat,short_offcenter,ok,46296,0.007997110722312807,6.4092817306518555,0.10628820700003416
baseline_historical,baseline_mean,cnn_baseline_embed128,notebook2,cnn,baseline,128,multi5_even,ivfflat_nprobe1,ivfflat,combined_moderate,ok,7716,0.008243203732435964,6.4092817306518555,0.10628820700003416
baseline_historical,baseline_mean,cnn_baseline_embed128,notebook2,cnn,baseline,128,multi5_even,ivfflat_nprobe1,ivfflat,multi_segment_same_track,ok,15432,0.008410240215098945,6.4092817306518555,0.10628820700003416
baseline_historical,baseline_mean,cnn_baseline_embed128,notebook2,cnn,baseline,128,multi5_even,ivfflat_nprobe1,ivfflat,realistic_hard,ok,7716,0.00838108449971397,6.4092817306518555,0.10628820700003416
baseline_historical,baseline_mean,cnn_baseline_embed128,notebook2,cnn,baseline,128,multi5_even,ivfflat_nprobe4,ivfflat,clean_current,ok,15432,0.008735491511163802,6.4092817306518555,0.11614568200002395
baseline_historical,baseline_mean,cnn_baseline_embed128,notebook2,cnn,baseline,128,multi5_even,ivfflat_nprobe4,ivfflat,short_centered,ok,46296,0.00910319416365067,6.4092817306518555,0.11614568200002395
baseline_historical,baseline_mean,cnn_baseline_embed128,notebook2,cnn,baseline,128,multi5_even,ivfflat_nprobe4,ivfflat,short_offcenter,ok,46296,0.00861790500258289,6.4092817306518555,0.11614568200002395
baseline_historical,baseline_mean,cnn_baseline_embed128,notebook2,cnn,baseline,128,multi5_even,ivfflat_nprobe4,ivfflat,combined_moderate,ok,7716,0.009850725635066207,6.4092817306518555,0.11614568200002395
baseline_historical,baseline_mean,cnn_baseline_embed128,notebook2,cnn,baseline,128,multi5_even,ivfflat_nprobe4,ivfflat,multi_segment_same_track,ok,15432,0.00870067463710836,6.4092817306518555,0.11614568200002395
baseline_historical,baseline_mean,cnn_baseline_embed128,notebook2,cnn,baseline,128,multi5_even,ivfflat_nprobe4,ivfflat,realistic_hard,ok,7716,0.00866438348882013,6.4092817306518555,0.11614568200002395
baseline_historical,baseline_mean,cnn_baseline_embed128,notebook2,cnn,baseline,128,multi5_even,ivfflat_nprobe8,ivfflat,clean_current,ok,15432,0.010010732374274946,6.4092817306518555,0.10842823199982377
baseline_historical,baseline_mean,cnn_baseline_embed128,notebook2,cnn,baseline,128,multi5_even,ivfflat_nprobe8,ivfflat,short_centered,ok,46296,0.009992504428034935,6.4092817306518555,0.10842823199982377
baseline_historical,baseline_mean,cnn_baseline_embed128,notebook2,cnn,baseline,128,multi5_even,ivfflat_nprobe8,ivfflat,short_offcenter,ok,46296,0.009426466325378474,6.4092817306518555,0.10842823199982377
baseline_historical,baseline_mean,cnn_baseline_embed128,notebook2,cnn,baseline,128,multi5_even,ivfflat_nprobe8,ivfflat,combined_moderate,ok,7716,0.011115890487263642,6.4092817306518555,0.10842823199982377
baseline_historical,baseline_mean,cnn_baseline_embed128,notebook2,cnn,baseline,128,multi5_even,ivfflat_nprobe8,ivfflat,multi_segment_same_track,ok,15432,0.011187732568662892,6.4092817306518555,0.10842823199982377
baseline_historical,baseline_mean,cnn_baseline_embed128,notebook2,cnn,baseline,128,multi5_even,ivfflat_nprobe8,ivfflat,realistic_hard,ok,7716,0.010054253240045195,6.4092817306518555,0.10842823199982377
baseline_historical,baseline_mean,cnn_baseline_embed128,notebook2,cnn,baseline,128,multi5_even,ivfpq_nprobe4,ivfpq,clean_current,ok,15432,0.008903430857975068,0.4512519836425781,0.22459092300050543
baseline_historical,baseline_mean,cnn_baseline_embed128,notebook2,cnn,baseline,128,multi5_even,ivfpq_nprobe4,ivfpq,short_centered,ok,46296,0.008802040413865519,0.4512519836425781,0.22459092300050543
baseline_historical,baseline_mean,cnn_baseline_embed128,notebook2,cnn,baseline,128,multi5_even,ivfpq_nprobe4,ivfpq,short_offcenter,ok,46296,0.008347017366504016,0.4512519836425781,0.22459092300050543
baseline_historical,baseline_mean,cnn_baseline_embed128,notebook2,cnn,baseline,128,multi5_even,ivfpq_nprobe4,ivfpq,combined_moderate,ok,7716,0.008952557931537996,0.4512519836425781,0.22459092300050543
baseline_historical,baseline_mean,cnn_baseline_embed128,notebook2,cnn,baseline,128,multi5_even,ivfpq_nprobe4,ivfpq,multi_segment_same_track,ok,15432,0.009678463322971002,0.4512519836425781,0.22459092300050543
baseline_historical,baseline_mean,cnn_baseline_embed128,notebook2,cnn,baseline,128,multi5_even,ivfpq_nprobe4,ivfpq,realistic_hard,ok,7716,0.008625115344778824,0.4512519836425781,0.22459092300050543
baseline_historical,baseline_mean,frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,single_center,exact_ip,exact_ip,clean_current,ok,15432,0.04377671896060651,1.2559022903442383,0.0008312400004797382
baseline_historical,baseline_mean,frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,single_center,exact_ip,exact_ip,short_centered,ok,46296,0.03997489830654963,1.2559022903442383,0.0008312400004797382
baseline_historical,baseline_mean,frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,single_center,exact_ip,exact_ip,short_offcenter,ok,46296,0.03973663230084211,1.2559022903442383,0.0008312400004797382
baseline_historical,baseline_mean,frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,single_center,exact_ip,exact_ip,combined_moderate,ok,7716,0.04723951931047936,1.2559022903442383,0.0008312400004797382
baseline_historical,baseline_mean,frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,single_center,exact_ip,exact_ip,multi_segment_same_track,ok,15432,0.04590271429502021,1.2559022903442383,0.0008312400004797382
baseline_historical,baseline_mean,frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,single_center,exact_ip,exact_ip,realistic_hard,ok,7716,0.0458652752720662,1.2559022903442383,0.0008312400004797382
baseline_historical,baseline_mean,frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,single_center,ivfflat_nprobe1,ivfflat,clean_current,ok,15432,0.008398024364947573,1.3073530197143555,0.03186992599967198
baseline_historical,baseline_mean,frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,single_center,ivfflat_nprobe1,ivfflat,short_centered,ok,46296,0.00858063638327208,1.3073530197143555,0.03186992599967198
baseline_historical,baseline_mean,frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,single_center,ivfflat_nprobe1,ivfflat,short_offcenter,ok,46296,0.007424699002075856,1.3073530197143555,0.03186992599967198
baseline_historical,baseline_mean,frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,single_center,ivfflat_nprobe1,ivfflat,combined_moderate,ok,7716,0.007445340591055298,1.3073530197143555,0.03186992599967198
baseline_historical,baseline_mean,frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,single_center,ivfflat_nprobe1,ivfflat,multi_segment_same_track,ok,15432,0.007570913556275557,1.3073530197143555,0.03186992599967198
baseline_historical,baseline_mean,frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,single_center,ivfflat_nprobe1,ivfflat,realistic_hard,ok,7716,0.007443489761557687,1.3073530197143555,0.03186992599967198
baseline_historical,baseline_mean,frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,single_center,ivfflat_nprobe4,ivfflat,clean_current,ok,15432,0.008484510756854335,1.3073530197143555,0.05147969999961788
baseline_historical,baseline_mean,frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,single_center,ivfflat_nprobe4,ivfflat,short_centered,ok,46296,0.007162442414020726,1.3073530197143555,0.05147969999961788
baseline_historical,baseline_mean,frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,single_center,ivfflat_nprobe4,ivfflat,short_offcenter,ok,46296,0.0074584948591601185,1.3073530197143555,0.05147969999961788
baseline_historical,baseline_mean,frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,single_center,ivfflat_nprobe4,ivfflat,combined_moderate,ok,7716,0.007866740798299611,1.3073530197143555,0.05147969999961788
baseline_historical,baseline_mean,frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,single_center,ivfflat_nprobe4,ivfflat,multi_segment_same_track,ok,15432,0.007452404873030539,1.3073530197143555,0.05147969999961788
baseline_historical,baseline_mean,frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,single_center,ivfflat_nprobe4,ivfflat,realistic_hard,ok,7716,0.007400225246169175,1.3073530197143555,0.05147969999961788
