run_id,source,model_name,augmentation_profile,embed_dim,windowing_name,index_name,index_kind,regime_name,condition_name,query_length_seconds,top1,top5,top10,mrr,query_group_count
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,exact_ip,exact_ip,multi_segment_same_track,clean,2.0,0.81375,0.98,0.99625,0.8847042887667889,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,exact_ip,exact_ip,multi_segment_same_track,combined_moderate,1.0,0.105,0.32125,0.4675,0.22575316677365564,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,exact_ip,exact_ip,multi_segment_same_track,combined_moderate,2.0,0.2425,0.57875,0.73625,0.400442490924131,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,exact_ip,exact_ip,short_centered,clean,1.0,0.3275,0.57375,0.69625,0.46418754509379506,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,exact_ip,exact_ip,short_centered,clean,2.0,0.8825,0.9825,0.99125,0.9253698593073593,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,exact_ip,exact_ip,short_centered,clean,3.0,0.99625,1.0,1.0,0.998125,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,exact_ip,exact_ip,short_centered,highpass,1.0,0.16625,0.3525,0.4575,0.2934248286435786,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,exact_ip,exact_ip,short_centered,highpass,2.0,0.34375,0.60125,0.72125,0.479636544011544,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,exact_ip,exact_ip,short_centered,highpass,3.0,0.435,0.70375,0.815,0.5740637175324675,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,exact_ip,exact_ip,short_centered,lowpass,1.0,0.3,0.53375,0.6475,0.4352592442279942,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,exact_ip,exact_ip,short_centered,lowpass,2.0,0.715,0.90625,0.955,0.8049237463924963,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,exact_ip,exact_ip,short_centered,lowpass,3.0,0.94,0.99125,0.99375,0.9630612373737375,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,exact_ip,exact_ip,short_centered,noise,1.0,0.12375,0.31625,0.41625,0.2578618326118326,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,exact_ip,exact_ip,short_centered,noise,2.0,0.355,0.57875,0.6875,0.48267198773448766,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,exact_ip,exact_ip,short_centered,noise,3.0,0.42875,0.65375,0.73375,0.5492184343434343,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,exact_ip,exact_ip,short_centered,pitch,1.0,0.05375,0.1675,0.2575,0.17182638888888888,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,exact_ip,exact_ip,short_centered,pitch,2.0,0.155,0.37625,0.51125,0.295507215007215,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,exact_ip,exact_ip,short_centered,pitch,3.0,0.21375,0.51125,0.6625,0.3764586038961039,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,exact_ip,exact_ip,short_centered,time,1.0,0.20375,0.41875,0.535,0.3380237193362193,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,exact_ip,exact_ip,short_centered,time,2.0,0.47375,0.77375,0.8675,0.6145434704184705,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,exact_ip,exact_ip,short_centered,time,3.0,0.6575,0.90375,0.95875,0.7682881944444443,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,exact_ip,exact_ip,short_offcenter,clean,1.0,0.1975,0.3825,0.48375,0.32432665945165945,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,exact_ip,exact_ip,short_offcenter,clean,2.0,0.41375,0.59875,0.70125,0.5258525432900433,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,exact_ip,exact_ip,short_offcenter,clean,3.0,0.47625,0.7075,0.77625,0.5948900162337663,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,exact_ip,exact_ip,short_offcenter,highpass,1.0,0.1,0.2325,0.32,0.2201291937229437,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,exact_ip,exact_ip,short_offcenter,highpass,2.0,0.1575,0.36625,0.48125,0.29506782106782103,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,exact_ip,exact_ip,short_offcenter,highpass,3.0,0.19625,0.42125,0.53875,0.33401911976911974,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,exact_ip,exact_ip,short_offcenter,lowpass,1.0,0.1725,0.37125,0.46375,0.30427827380952377,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,exact_ip,exact_ip,short_offcenter,lowpass,2.0,0.3375,0.55625,0.6575,0.46141612554112554,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,exact_ip,exact_ip,short_offcenter,lowpass,3.0,0.39375,0.64125,0.7325,0.5270900072150072,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,exact_ip,exact_ip,short_offcenter,noise,1.0,0.0825,0.20875,0.295,0.20325955988455988,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,exact_ip,exact_ip,short_offcenter,noise,2.0,0.15875,0.3475,0.4475,0.2870214195526695,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,exact_ip,exact_ip,short_offcenter,noise,3.0,0.1925,0.4075,0.52125,0.3263059613997113,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,exact_ip,exact_ip,short_offcenter,pitch,1.0,0.0375,0.12625,0.20125,0.15108288239538237,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,exact_ip,exact_ip,short_offcenter,pitch,2.0,0.08625,0.26375,0.3525,0.21756006493506494,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,exact_ip,exact_ip,short_offcenter,pitch,3.0,0.13625,0.34625,0.4625,0.2763041125541125,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,exact_ip,exact_ip,short_offcenter,time,1.0,0.1225,0.29,0.385,0.2525926226551226,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,exact_ip,exact_ip,short_offcenter,time,2.0,0.22375,0.46875,0.5575,0.3641255862193362,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,exact_ip,exact_ip,short_offcenter,time,3.0,0.2875,0.54375,0.64625,0.42748349567099564,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe1,ivfflat,clean_current,clean,3.0,0.995,0.99875,0.99875,0.9969886363636364,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe1,ivfflat,clean_current,highpass,3.0,0.35375,0.5275,0.56375,0.46508468614718607,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe1,ivfflat,clean_current,lowpass,3.0,0.7625,0.8125,0.81375,0.8005568181818182,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe1,ivfflat,clean_current,noise,3.0,0.29625,0.4225,0.475,0.39941427669552665,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe1,ivfflat,clean_current,pitch,3.0,0.19375,0.3775,0.44875,0.32052980699855693,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe1,ivfflat,clean_current,time,3.0,0.48125,0.60375,0.6275,0.5691493506493507,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe1,ivfflat,combined_moderate,combined_moderate,1.0,0.065,0.145,0.19875,0.17332106782106782,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe1,ivfflat,combined_moderate,combined_moderate,2.0,0.12375,0.26,0.31625,0.24201325757575756,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe1,ivfflat,combined_moderate,combined_moderate,3.0,0.155,0.32,0.3825,0.2804845779220779,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe1,ivfflat,multi_segment_same_track,clean,1.0,0.28125,0.53125,0.6175,0.4004745504494673,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe1,ivfflat,multi_segment_same_track,clean,2.0,0.82,0.945,0.95875,0.8752598339723615,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe1,ivfflat,multi_segment_same_track,combined_moderate,1.0,0.1225,0.31,0.39875,0.22423424121071314,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe1,ivfflat,multi_segment_same_track,combined_moderate,2.0,0.27625,0.5425,0.64125,0.4011752485805618,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe1,ivfflat,short_centered,clean,1.0,0.2375,0.37375,0.4225,0.3496011904761904,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe1,ivfflat,short_centered,clean,2.0,0.66625,0.745,0.75375,0.7206829906204907,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe1,ivfflat,short_centered,clean,3.0,0.995,0.99875,0.99875,0.9969886363636364,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe1,ivfflat,short_centered,highpass,1.0,0.1225,0.24875,0.305,0.23872695707070704,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe1,ivfflat,short_centered,highpass,2.0,0.27875,0.44875,0.50875,0.396879825036075,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe1,ivfflat,short_centered,highpass,3.0,0.35375,0.5275,0.56375,0.46508468614718607,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe1,ivfflat,short_centered,lowpass,1.0,0.20375,0.34,0.3975,0.3172523899711399,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe1,ivfflat,short_centered,lowpass,2.0,0.5325,0.6725,0.6925,0.6214600018037517,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe1,ivfflat,short_centered,lowpass,3.0,0.7625,0.8125,0.81375,0.8005568181818182,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe1,ivfflat,short_centered,noise,1.0,0.09,0.20375,0.2325,0.20397411616161612,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe1,ivfflat,short_centered,noise,2.0,0.2525,0.38375,0.42125,0.35891671176046175,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe1,ivfflat,short_centered,noise,3.0,0.29625,0.4225,0.475,0.39941427669552665,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe1,ivfflat,short_centered,pitch,1.0,0.04625,0.1375,0.185,0.15900955988455986,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe1,ivfflat,short_centered,pitch,2.0,0.12,0.265,0.345,0.24187233946608944,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe1,ivfflat,short_centered,pitch,3.0,0.19375,0.3775,0.44875,0.32052980699855693,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe1,ivfflat,short_centered,time,1.0,0.16625,0.29625,0.3375,0.2796245941558441,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe1,ivfflat,short_centered,time,2.0,0.3525,0.52,0.56375,0.46488428932178927,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe1,ivfflat,short_centered,time,3.0,0.48125,0.60375,0.6275,0.5691493506493507,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe1,ivfflat,short_offcenter,clean,1.0,0.14625,0.245,0.2875,0.251910128066378,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe1,ivfflat,short_offcenter,clean,2.0,0.3225,0.43875,0.4875,0.41947235750360745,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe1,ivfflat,short_offcenter,clean,3.0,0.395,0.55375,0.59375,0.49890404040404035,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe1,ivfflat,short_offcenter,highpass,1.0,0.0875,0.185,0.22375,0.19644863816738817,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe1,ivfflat,short_offcenter,highpass,2.0,0.11,0.255,0.325,0.23179419191919187,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe1,ivfflat,short_offcenter,highpass,3.0,0.17375,0.3275,0.37875,0.2926280663780664,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe1,ivfflat,short_offcenter,lowpass,1.0,0.1375,0.265,0.31,0.2542813401875902,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe1,ivfflat,short_offcenter,lowpass,2.0,0.2725,0.405,0.45,0.3778283730158729,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe1,ivfflat,short_offcenter,lowpass,3.0,0.3275,0.4825,0.52625,0.4366921897546898,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe1,ivfflat,short_offcenter,noise,1.0,0.0625,0.16,0.20375,0.17738933982683983,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe1,ivfflat,short_offcenter,noise,2.0,0.125,0.2375,0.3,0.2360723755411255,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe1,ivfflat,short_offcenter,noise,3.0,0.15375,0.285,0.32875,0.26956737012987014,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe1,ivfflat,short_offcenter,pitch,1.0,0.03125,0.09625,0.14375,0.13732850829725826,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe1,ivfflat,short_offcenter,pitch,2.0,0.07625,0.195,0.26875,0.19400009018759015,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe1,ivfflat,short_offcenter,pitch,3.0,0.11625,0.2625,0.34,0.2414677579365079,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe1,ivfflat,short_offcenter,time,1.0,0.0925,0.20875,0.265,0.21130974927849927,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe1,ivfflat,short_offcenter,time,2.0,0.175,0.31875,0.36125,0.2923340548340548,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe1,ivfflat,short_offcenter,time,3.0,0.2275,0.38,0.445,0.3453201208513708,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe4,ivfflat,clean_current,clean,3.0,0.99625,1.0,1.0,0.998125,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe4,ivfflat,clean_current,highpass,3.0,0.43,0.6875,0.7825,0.5642548701298701,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe4,ivfflat,clean_current,lowpass,3.0,0.92875,0.97375,0.9775,0.950911525974026,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe4,ivfflat,clean_current,noise,3.0,0.4025,0.60375,0.67375,0.5184889520202021,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe4,ivfflat,clean_current,pitch,3.0,0.2175,0.49125,0.6225,0.3715294913419913,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe4,ivfflat,clean_current,time,3.0,0.64875,0.8725,0.9125,0.7518285533910535,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe4,ivfflat,combined_moderate,combined_moderate,1.0,0.07625,0.1975,0.29,0.19827610930735928,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe4,ivfflat,combined_moderate,combined_moderate,2.0,0.15125,0.325,0.4225,0.2789092261904762,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe4,ivfflat,combined_moderate,combined_moderate,3.0,0.17875,0.4125,0.5275,0.32314006132756135,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe4,ivfflat,multi_segment_same_track,clean,1.0,0.24125,0.54,0.715,0.39030537720269387,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe4,ivfflat,multi_segment_same_track,clean,2.0,0.82125,0.98625,0.9975,0.8917470642102995,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe4,ivfflat,multi_segment_same_track,combined_moderate,1.0,0.1075,0.3275,0.47125,0.22561542639466078,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe4,ivfflat,multi_segment_same_track,combined_moderate,2.0,0.2525,0.585,0.72625,0.41009263015244524,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe4,ivfflat,short_centered,clean,1.0,0.315,0.5375,0.63125,0.444441874098124,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe4,ivfflat,short_centered,clean,2.0,0.865,0.96,0.9725,0.9081383928571429,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe4,ivfflat,short_centered,clean,3.0,0.99625,1.0,1.0,0.998125,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe4,ivfflat,short_centered,highpass,1.0,0.16375,0.33875,0.42875,0.289523088023088,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe4,ivfflat,short_centered,highpass,2.0,0.335,0.585,0.68125,0.4677495941558441,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe4,ivfflat,short_centered,highpass,3.0,0.43,0.6875,0.7825,0.5642548701298701,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe4,ivfflat,short_centered,lowpass,1.0,0.2925,0.50125,0.595,0.4205746302308802,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe4,ivfflat,short_centered,lowpass,2.0,0.7025,0.8825,0.92,0.7900614177489177,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe4,ivfflat,short_centered,lowpass,3.0,0.92875,0.97375,0.9775,0.950911525974026,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe4,ivfflat,short_centered,noise,1.0,0.11625,0.2925,0.38125,0.24749206349206346,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe4,ivfflat,short_centered,noise,2.0,0.345,0.54875,0.6425,0.46769642857142857,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe4,ivfflat,short_centered,noise,3.0,0.4025,0.60375,0.67375,0.5184889520202021,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe4,ivfflat,short_centered,pitch,1.0,0.05625,0.1675,0.24875,0.1722701569264069,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe4,ivfflat,short_centered,pitch,2.0,0.15375,0.3775,0.49625,0.2945811688311688,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe4,ivfflat,short_centered,pitch,3.0,0.2175,0.49125,0.6225,0.3715294913419913,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe4,ivfflat,short_centered,time,1.0,0.19375,0.37875,0.485,0.32258901515151506,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe4,ivfflat,short_centered,time,2.0,0.46375,0.725,0.805,0.5951424512987014,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe4,ivfflat,short_centered,time,3.0,0.64875,0.8725,0.9125,0.7518285533910535,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe4,ivfflat,short_offcenter,clean,1.0,0.1925,0.36375,0.45125,0.3179657287157287,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe4,ivfflat,short_offcenter,clean,2.0,0.4075,0.58,0.66125,0.5148792839105338,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe4,ivfflat,short_offcenter,clean,3.0,0.46875,0.68875,0.74375,0.5853009108946609,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe4,ivfflat,short_offcenter,highpass,1.0,0.09875,0.2225,0.30625,0.21611828102453098,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe4,ivfflat,short_offcenter,highpass,2.0,0.14875,0.34375,0.44875,0.2837510371572871,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe4,ivfflat,short_offcenter,highpass,3.0,0.195,0.41625,0.51875,0.3316701388888889,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe4,ivfflat,short_offcenter,lowpass,1.0,0.16875,0.34625,0.43,0.2956897095959596,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe4,ivfflat,short_offcenter,lowpass,2.0,0.33375,0.52625,0.61875,0.45086544011544005,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe4,ivfflat,short_offcenter,lowpass,3.0,0.38125,0.6075,0.695,0.5115725108225108,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe4,ivfflat,short_offcenter,noise,1.0,0.07625,0.195,0.27375,0.19539623917748916,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe4,ivfflat,short_offcenter,noise,2.0,0.155,0.32375,0.40375,0.2811961129148629,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe4,ivfflat,short_offcenter,noise,3.0,0.18875,0.385,0.4925,0.3195044191919192,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe4,ivfflat,short_offcenter,pitch,1.0,0.03875,0.12875,0.19125,0.1512672709235209,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe4,ivfflat,short_offcenter,pitch,2.0,0.08625,0.255,0.3475,0.21455776515151512,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe4,ivfflat,short_offcenter,pitch,3.0,0.13125,0.3375,0.4575,0.26990300324675326,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe4,ivfflat,short_offcenter,time,1.0,0.12,0.2825,0.35375,0.24821031746031744,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe4,ivfflat,short_offcenter,time,2.0,0.2225,0.44375,0.53,0.3588904671717172,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe4,ivfflat,short_offcenter,time,3.0,0.28,0.51,0.60875,0.4158752254689755,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe8,ivfflat,clean_current,clean,3.0,0.99625,1.0,1.0,0.998125,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe8,ivfflat,clean_current,highpass,3.0,0.43375,0.7025,0.8075,0.5723159722222222,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe8,ivfflat,clean_current,lowpass,3.0,0.93875,0.98875,0.99,0.9613882575757576,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe8,ivfflat,clean_current,noise,3.0,0.4225,0.64125,0.72375,0.5422118506493505,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe8,ivfflat,clean_current,pitch,3.0,0.21375,0.50625,0.65625,0.37545684523809525,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe8,ivfflat,clean_current,time,3.0,0.66,0.90375,0.95,0.7686674783549783,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe8,ivfflat,combined_moderate,combined_moderate,1.0,0.0875,0.22125,0.3075,0.2106966089466089,800
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe8,ivfflat,combined_moderate,combined_moderate,2.0,0.15625,0.3425,0.445,0.28847091450216444,800
