run_id,source,model_name,augmentation_profile,embed_dim,windowing_name,index_name,index_kind,regime_name,status,latency_ms_per_query,query_group_count,reference_embedding_path,query_embedding_path,build_seconds,index_size_mb,reference_count,nlist,nprobe,pq_m
cnn_baseline_embed128,notebook2,cnn,baseline,128,single_center,exact_ip,exact_ip,clean_current,ok,0.10696161270838427,4800,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/a171e343bff36718.npy,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/52b1e5f17fda3c27.npy,0.0001240700003108941,0.3906679153442383,800,0,0,0
cnn_baseline_embed128,notebook2,cnn,baseline,128,single_center,exact_ip,exact_ip,short_centered,ok,0.10540608909726264,14400,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/a171e343bff36718.npy,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/fd58886976243b9d.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/e4bf017c4720438c.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/9ce78f18332d13e8.npy,0.0001240700003108941,0.3906679153442383,800,0,0,0
cnn_baseline_embed128,notebook2,cnn,baseline,128,single_center,exact_ip,exact_ip,short_offcenter,ok,0.10513803423609464,14400,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/a171e343bff36718.npy,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/4edfebb541527f14.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/f23d1fc805072cd9.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/ac773b2dcd5cce41.npy,0.0001240700003108941,0.3906679153442383,800,0,0,0
cnn_baseline_embed128,notebook2,cnn,baseline,128,single_center,exact_ip,exact_ip,combined_moderate,ok,0.10590870874996956,2400,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/a171e343bff36718.npy,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/6a79115eaddd9419.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/af4007b06a4b7ead.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/2a3b80d414f424c6.npy,0.0001240700003108941,0.3906679153442383,800,0,0,0
cnn_baseline_embed128,notebook2,cnn,baseline,128,single_center,exact_ip,exact_ip,multi_segment_same_track,ok,0.062479730312550906,3200,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/a171e343bff36718.npy,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/4697ab82a2b085dd.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/43ec82472088125d.npy,0.0001240700003108941,0.3906679153442383,800,0,0,0
cnn_baseline_embed128,notebook2,cnn,baseline,128,single_center,ivfflat_nprobe1,ivfflat,clean_current,ok,0.09155981687494356,4800,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/a171e343bff36718.npy,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/52b1e5f17fda3c27.npy,0.00825524999982008,0.4092588424682617,800,25,1,0
cnn_baseline_embed128,notebook2,cnn,baseline,128,single_center,ivfflat_nprobe1,ivfflat,short_centered,ok,0.09164855229168249,14400,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/a171e343bff36718.npy,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/fd58886976243b9d.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/e4bf017c4720438c.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/9ce78f18332d13e8.npy,0.00825524999982008,0.4092588424682617,800,25,1,0
cnn_baseline_embed128,notebook2,cnn,baseline,128,single_center,ivfflat_nprobe1,ivfflat,short_offcenter,ok,0.09184296687503017,14400,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/a171e343bff36718.npy,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/4edfebb541527f14.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/f23d1fc805072cd9.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/ac773b2dcd5cce41.npy,0.00825524999982008,0.4092588424682617,800,25,1,0
cnn_baseline_embed128,notebook2,cnn,baseline,128,single_center,ivfflat_nprobe1,ivfflat,combined_moderate,ok,0.09156121666668089,2400,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/a171e343bff36718.npy,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/6a79115eaddd9419.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/af4007b06a4b7ead.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/2a3b80d414f424c6.npy,0.00825524999982008,0.4092588424682617,800,25,1,0
cnn_baseline_embed128,notebook2,cnn,baseline,128,single_center,ivfflat_nprobe1,ivfflat,multi_segment_same_track,ok,0.048685702187469815,3200,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/a171e343bff36718.npy,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/4697ab82a2b085dd.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/43ec82472088125d.npy,0.00825524999982008,0.4092588424682617,800,25,1,0
cnn_baseline_embed128,notebook2,cnn,baseline,128,single_center,ivfflat_nprobe4,ivfflat,clean_current,ok,0.09142336270826945,4800,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/a171e343bff36718.npy,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/52b1e5f17fda3c27.npy,0.002766880000308447,0.4092588424682617,800,25,4,0
cnn_baseline_embed128,notebook2,cnn,baseline,128,single_center,ivfflat_nprobe4,ivfflat,short_centered,ok,0.0915796884027663,14400,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/a171e343bff36718.npy,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/fd58886976243b9d.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/e4bf017c4720438c.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/9ce78f18332d13e8.npy,0.002766880000308447,0.4092588424682617,800,25,4,0
cnn_baseline_embed128,notebook2,cnn,baseline,128,single_center,ivfflat_nprobe4,ivfflat,short_offcenter,ok,0.09090253215276789,14400,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/a171e343bff36718.npy,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/4edfebb541527f14.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/f23d1fc805072cd9.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/ac773b2dcd5cce41.npy,0.002766880000308447,0.4092588424682617,800,25,4,0
cnn_baseline_embed128,notebook2,cnn,baseline,128,single_center,ivfflat_nprobe4,ivfflat,combined_moderate,ok,0.09130237541664125,2400,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/a171e343bff36718.npy,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/6a79115eaddd9419.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/af4007b06a4b7ead.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/2a3b80d414f424c6.npy,0.002766880000308447,0.4092588424682617,800,25,4,0
cnn_baseline_embed128,notebook2,cnn,baseline,128,single_center,ivfflat_nprobe4,ivfflat,multi_segment_same_track,ok,0.04917858031243819,3200,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/a171e343bff36718.npy,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/4697ab82a2b085dd.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/43ec82472088125d.npy,0.002766880000308447,0.4092588424682617,800,25,4,0
cnn_baseline_embed128,notebook2,cnn,baseline,128,single_center,ivfflat_nprobe8,ivfflat,clean_current,ok,0.0918016085417624,4800,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/a171e343bff36718.npy,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/52b1e5f17fda3c27.npy,0.011241390000577667,0.4092588424682617,800,25,8,0
cnn_baseline_embed128,notebook2,cnn,baseline,128,single_center,ivfflat_nprobe8,ivfflat,short_centered,ok,0.09175762034727894,14400,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/a171e343bff36718.npy,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/fd58886976243b9d.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/e4bf017c4720438c.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/9ce78f18332d13e8.npy,0.011241390000577667,0.4092588424682617,800,25,8,0
cnn_baseline_embed128,notebook2,cnn,baseline,128,single_center,ivfflat_nprobe8,ivfflat,short_offcenter,ok,0.11158754888893124,14400,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/a171e343bff36718.npy,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/4edfebb541527f14.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/f23d1fc805072cd9.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/ac773b2dcd5cce41.npy,0.011241390000577667,0.4092588424682617,800,25,8,0
cnn_baseline_embed128,notebook2,cnn,baseline,128,single_center,ivfflat_nprobe8,ivfflat,combined_moderate,ok,0.09281085041682975,2400,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/a171e343bff36718.npy,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/6a79115eaddd9419.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/af4007b06a4b7ead.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/2a3b80d414f424c6.npy,0.011241390000577667,0.4092588424682617,800,25,8,0
cnn_baseline_embed128,notebook2,cnn,baseline,128,single_center,ivfflat_nprobe8,ivfflat,multi_segment_same_track,ok,0.04874035114577661,3200,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/a171e343bff36718.npy,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/4697ab82a2b085dd.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/43ec82472088125d.npy,0.011241390000577667,0.4092588424682617,800,25,8,0
cnn_baseline_embed128,notebook2,cnn,baseline,128,single_center,ivfpq_nprobe4,ivfpq,clean_current,ok,0.0887948397917171,4800,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/a171e343bff36718.npy,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/52b1e5f17fda3c27.npy,0.025809769999796117,0.15587997436523438,800,25,4,16
cnn_baseline_embed128,notebook2,cnn,baseline,128,single_center,ivfpq_nprobe4,ivfpq,short_centered,ok,0.09132128493054854,14400,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/a171e343bff36718.npy,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/fd58886976243b9d.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/e4bf017c4720438c.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/9ce78f18332d13e8.npy,0.025809769999796117,0.15587997436523438,800,25,4,16
cnn_baseline_embed128,notebook2,cnn,baseline,128,single_center,ivfpq_nprobe4,ivfpq,short_offcenter,ok,0.09031334256942752,14400,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/a171e343bff36718.npy,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/4edfebb541527f14.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/f23d1fc805072cd9.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/ac773b2dcd5cce41.npy,0.025809769999796117,0.15587997436523438,800,25,4,16
cnn_baseline_embed128,notebook2,cnn,baseline,128,single_center,ivfpq_nprobe4,ivfpq,combined_moderate,ok,0.09399231708319651,2400,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/a171e343bff36718.npy,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/6a79115eaddd9419.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/af4007b06a4b7ead.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/2a3b80d414f424c6.npy,0.025809769999796117,0.15587997436523438,800,25,4,16
cnn_baseline_embed128,notebook2,cnn,baseline,128,single_center,ivfpq_nprobe4,ivfpq,multi_segment_same_track,ok,0.048099695937461696,3200,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/a171e343bff36718.npy,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/4697ab82a2b085dd.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/43ec82472088125d.npy,0.025809769999796117,0.15587997436523438,800,25,4,16
cnn_baseline_embed128,notebook2,cnn,baseline,128,multi3_even,exact_ip,exact_ip,clean_current,ok,0.11475761687506747,4800,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/246d9ce5d1b0c139.npy,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/52b1e5f17fda3c27.npy,0.0003043099995920784,1.1719179153442383,2400,0,0,0
cnn_baseline_embed128,notebook2,cnn,baseline,128,multi3_even,exact_ip,exact_ip,short_centered,ok,0.11438122319443916,14400,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/246d9ce5d1b0c139.npy,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/fd58886976243b9d.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/e4bf017c4720438c.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/9ce78f18332d13e8.npy,0.0003043099995920784,1.1719179153442383,2400,0,0,0
cnn_baseline_embed128,notebook2,cnn,baseline,128,multi3_even,exact_ip,exact_ip,short_offcenter,ok,0.1144189335416791,14400,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/246d9ce5d1b0c139.npy,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/4edfebb541527f14.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/f23d1fc805072cd9.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/ac773b2dcd5cce41.npy,0.0003043099995920784,1.1719179153442383,2400,0,0,0
cnn_baseline_embed128,notebook2,cnn,baseline,128,multi3_even,exact_ip,exact_ip,combined_moderate,ok,0.11578159208359769,2400,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/246d9ce5d1b0c139.npy,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/6a79115eaddd9419.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/af4007b06a4b7ead.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/2a3b80d414f424c6.npy,0.0003043099995920784,1.1719179153442383,2400,0,0,0
cnn_baseline_embed128,notebook2,cnn,baseline,128,multi3_even,exact_ip,exact_ip,multi_segment_same_track,ok,0.07182606687507587,3200,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/246d9ce5d1b0c139.npy,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/4697ab82a2b085dd.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/43ec82472088125d.npy,0.0003043099995920784,1.1719179153442383,2400,0,0,0
cnn_baseline_embed128,notebook2,cnn,baseline,128,multi3_even,ivfflat_nprobe1,ivfflat,clean_current,ok,0.11792595437498221,4800,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/246d9ce5d1b0c139.npy,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/52b1e5f17fda3c27.npy,0.013820950000081211,1.2220563888549805,2400,64,1,0
cnn_baseline_embed128,notebook2,cnn,baseline,128,multi3_even,ivfflat_nprobe1,ivfflat,short_centered,ok,0.1166845551388936,14400,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/246d9ce5d1b0c139.npy,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/fd58886976243b9d.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/e4bf017c4720438c.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/9ce78f18332d13e8.npy,0.013820950000081211,1.2220563888549805,2400,64,1,0
cnn_baseline_embed128,notebook2,cnn,baseline,128,multi3_even,ivfflat_nprobe1,ivfflat,short_offcenter,ok,0.11676590583331542,14400,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/246d9ce5d1b0c139.npy,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/4edfebb541527f14.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/f23d1fc805072cd9.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/ac773b2dcd5cce41.npy,0.013820950000081211,1.2220563888549805,2400,64,1,0
cnn_baseline_embed128,notebook2,cnn,baseline,128,multi3_even,ivfflat_nprobe1,ivfflat,combined_moderate,ok,0.1274021795832899,2400,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/246d9ce5d1b0c139.npy,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/6a79115eaddd9419.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/af4007b06a4b7ead.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/2a3b80d414f424c6.npy,0.013820950000081211,1.2220563888549805,2400,64,1,0
cnn_baseline_embed128,notebook2,cnn,baseline,128,multi3_even,ivfflat_nprobe1,ivfflat,multi_segment_same_track,ok,0.07318562208335304,3200,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/246d9ce5d1b0c139.npy,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/4697ab82a2b085dd.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/43ec82472088125d.npy,0.013820950000081211,1.2220563888549805,2400,64,1,0
cnn_baseline_embed128,notebook2,cnn,baseline,128,multi3_even,ivfflat_nprobe4,ivfflat,clean_current,ok,0.09176252937512193,4800,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/246d9ce5d1b0c139.npy,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/52b1e5f17fda3c27.npy,0.012778560000697325,1.2220563888549805,2400,64,4,0
cnn_baseline_embed128,notebook2,cnn,baseline,128,multi3_even,ivfflat_nprobe4,ivfflat,short_centered,ok,0.09186947590276556,14400,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/246d9ce5d1b0c139.npy,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/fd58886976243b9d.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/e4bf017c4720438c.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/9ce78f18332d13e8.npy,0.012778560000697325,1.2220563888549805,2400,64,4,0
cnn_baseline_embed128,notebook2,cnn,baseline,128,multi3_even,ivfflat_nprobe4,ivfflat,short_offcenter,ok,0.09218119326388002,14400,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/246d9ce5d1b0c139.npy,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/4edfebb541527f14.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/f23d1fc805072cd9.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/ac773b2dcd5cce41.npy,0.012778560000697325,1.2220563888549805,2400,64,4,0
cnn_baseline_embed128,notebook2,cnn,baseline,128,multi3_even,ivfflat_nprobe4,ivfflat,combined_moderate,ok,0.21613808416645952,2400,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/246d9ce5d1b0c139.npy,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/6a79115eaddd9419.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/af4007b06a4b7ead.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/2a3b80d414f424c6.npy,0.012778560000697325,1.2220563888549805,2400,64,4,0
cnn_baseline_embed128,notebook2,cnn,baseline,128,multi3_even,ivfflat_nprobe4,ivfflat,multi_segment_same_track,ok,0.04929988135415897,3200,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/246d9ce5d1b0c139.npy,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/4697ab82a2b085dd.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/43ec82472088125d.npy,0.012778560000697325,1.2220563888549805,2400,64,4,0
cnn_baseline_embed128,notebook2,cnn,baseline,128,multi3_even,ivfflat_nprobe8,ivfflat,clean_current,ok,0.09395077520840307,4800,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/246d9ce5d1b0c139.npy,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/52b1e5f17fda3c27.npy,0.012820991000808135,1.2220563888549805,2400,64,8,0
cnn_baseline_embed128,notebook2,cnn,baseline,128,multi3_even,ivfflat_nprobe8,ivfflat,short_centered,ok,0.09291825993058309,14400,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/246d9ce5d1b0c139.npy,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/fd58886976243b9d.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/e4bf017c4720438c.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/9ce78f18332d13e8.npy,0.012820991000808135,1.2220563888549805,2400,64,8,0
cnn_baseline_embed128,notebook2,cnn,baseline,128,multi3_even,ivfflat_nprobe8,ivfflat,short_offcenter,ok,0.09157544256942805,14400,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/246d9ce5d1b0c139.npy,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/4edfebb541527f14.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/f23d1fc805072cd9.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/ac773b2dcd5cce41.npy,0.012820991000808135,1.2220563888549805,2400,64,8,0
cnn_baseline_embed128,notebook2,cnn,baseline,128,multi3_even,ivfflat_nprobe8,ivfflat,combined_moderate,ok,0.09216162958333977,2400,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/246d9ce5d1b0c139.npy,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/6a79115eaddd9419.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/af4007b06a4b7ead.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/2a3b80d414f424c6.npy,0.012820991000808135,1.2220563888549805,2400,64,8,0
cnn_baseline_embed128,notebook2,cnn,baseline,128,multi3_even,ivfflat_nprobe8,ivfflat,multi_segment_same_track,ok,0.04889753343746861,3200,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/246d9ce5d1b0c139.npy,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/4697ab82a2b085dd.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/43ec82472088125d.npy,0.012820991000808135,1.2220563888549805,2400,64,8,0
cnn_baseline_embed128,notebook2,cnn,baseline,128,multi3_even,ivfpq_nprobe4,ivfpq,clean_current,ok,0.09046777104174453,4800,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/246d9ce5d1b0c139.npy,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/52b1e5f17fda3c27.npy,0.034381110000140325,0.21184158325195312,2400,64,4,16
cnn_baseline_embed128,notebook2,cnn,baseline,128,multi3_even,ivfpq_nprobe4,ivfpq,short_centered,ok,0.09124190993052,14400,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/246d9ce5d1b0c139.npy,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/fd58886976243b9d.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/e4bf017c4720438c.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/9ce78f18332d13e8.npy,0.034381110000140325,0.21184158325195312,2400,64,4,16
cnn_baseline_embed128,notebook2,cnn,baseline,128,multi3_even,ivfpq_nprobe4,ivfpq,short_offcenter,ok,0.09123012590281279,14400,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/246d9ce5d1b0c139.npy,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/4edfebb541527f14.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/f23d1fc805072cd9.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/ac773b2dcd5cce41.npy,0.034381110000140325,0.21184158325195312,2400,64,4,16
cnn_baseline_embed128,notebook2,cnn,baseline,128,multi3_even,ivfpq_nprobe4,ivfpq,combined_moderate,ok,0.09295267916665277,2400,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/246d9ce5d1b0c139.npy,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/6a79115eaddd9419.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/af4007b06a4b7ead.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/2a3b80d414f424c6.npy,0.034381110000140325,0.21184158325195312,2400,64,4,16
cnn_baseline_embed128,notebook2,cnn,baseline,128,multi3_even,ivfpq_nprobe4,ivfpq,multi_segment_same_track,ok,0.04855995739575292,3200,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/246d9ce5d1b0c139.npy,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/4697ab82a2b085dd.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/43ec82472088125d.npy,0.034381110000140325,0.21184158325195312,2400,64,4,16
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,single_center,exact_ip,exact_ip,clean_current,ok,0.10931797520830362,4800,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/3cac8ce2023d4ae3.npy,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/14cd38828d69fff3.npy,0.0001191100000141887,0.3906679153442383,800,0,0,0
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,single_center,exact_ip,exact_ip,short_centered,ok,0.10672262736111154,14400,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/3cac8ce2023d4ae3.npy,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/ee7fb63778f62c2b.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/3254cbc7a6475279.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/26bfa032377e7446.npy,0.0001191100000141887,0.3906679153442383,800,0,0,0
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,single_center,exact_ip,exact_ip,short_offcenter,ok,0.10902876548609836,14400,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/3cac8ce2023d4ae3.npy,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/981303d93d177905.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/51802e193952705b.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/8cf432a4f735a146.npy,0.0001191100000141887,0.3906679153442383,800,0,0,0
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,single_center,exact_ip,exact_ip,combined_moderate,ok,0.11177096249980423,2400,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/3cac8ce2023d4ae3.npy,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/9b8dfdca586c0e0e.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/6635be51bc404a06.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/bf7230258e6372b4.npy,0.0001191100000141887,0.3906679153442383,800,0,0,0
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,single_center,exact_ip,exact_ip,multi_segment_same_track,ok,0.06609076687501177,3200,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/3cac8ce2023d4ae3.npy,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/36f50d86f7682b5c.npy;/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/1e8b6ffdb4cbbe24.npy,0.0001191100000141887,0.3906679153442383,800,0,0,0
frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,single_center,ivfflat_nprobe1,ivfflat,clean_current,ok,0.09313937104157806,4800,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/3cac8ce2023d4ae3.npy,/content/song_fingerprinting_outputs/notebook3_robustness/embeddings/14cd38828d69fff3.npy,0.011750119999305753,0.4092588424682617,800,25,1,0
